report begin date,report end date,published date,commodity,market type,slug id,slug name,report title,final ind,community,variety,region,size,organic,environment,store count,wtd avg price,prior WK store count,prior WK wtd avg price,prior YR store count,prior YR wtd avg price
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED SEEDLESS,Southcentral,per lb,Yes,N/A,88,3.53,99,3.14,296,2.65
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Southcentral,per lb,Yes,N/A,29,3.49,99,3.14,336,2.69
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Southcentral,per lb,No,N/A,1038,1.67,468,2,992,1.53
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Southeast,each,Yes,N/A,52,3.98,52,3.98,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED SEEDLESS,Southwest,per lb,Yes,N/A,101,3.21,59,2.78,237,3.06
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Southwest,per lb,Yes,N/A,121,2.99,70,2.73,265,3.03
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Southwest,per lb,No,N/A,1127,2.54,1653,2.64,1797,2.54
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED SEEDLESS,Southwest,per lb,No,N/A,1567,2.15,1879,2.46,1890,2.49
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Southeast,each,No,N/A,55,3.04,463,3.99,14,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED SEEDLESS,Northwest,per lb,No,N/A,634,1.73,305,2.35,375,2.38
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Northwest,per lb,Yes,N/A,16,3.99,16,3.99,236,3.01
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,WHITE SEEDLESS TYPE,Northwest,per lb,No,N/A,634,1.73,174,1.88,372,2.39
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,BRAEBURN,Northwest,per lb,No,N/A,9,0.88,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Northwest,each,No,N/A,148,4.8,519,3.73,296,2.55
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Northwest,per lb,Yes,N/A,53,0.97,104,0.98,20,0.85
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Northwest,per lb,No,N/A,496,0.61,26,0.82,364,0.61
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Northwest,each,No,N/A,120,4.54,138,4.29,244,5.02
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Southwest,per lb,No,N/A,339,0.49,559,0.51,554,0.4
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Southwest,each,No,N/A,158,4.85,210,4.03,595,3.95
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine,Southwest,each,No,N/A,136,1.06,79,1.44,15,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Green Leaf,Northwest,each,No,N/A,31,2.06,340,1.43,305,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Green Leaf,Northwest,each,Yes,N/A,26,1.79,123,2.67,19,1.79
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,BLACK SEEDLESS,Northwest,per lb,No,N/A,302,1.75,123,1.49,282,2.46
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,BLACK SEEDLESS,Northwest,per lb,Yes,N/A,16,3.99,16,3.99,196,2.88
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,National,per lb,No,N/A,1148,0.63,712,0.54,1210,0.56
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Northeast,per lb,No,N/A,168,0.74,81,0.72,166,0.68
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,Northeast,each,No,N/A,1716,4.98,1117,5.76,1580,5.16
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VALENCIA,Southeast,4 lb bag,No,N/A,366,5.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,oranges,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VALENCIA,Southwest,per lb,No,N/A,55,0.56,110,0.94,47,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Southwest,per lb,Yes,N/A,37,1.68,151,1.99,197,1.79
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Southwest,per lb,No,N/A,153,1.01,364,0.96,262,0.85
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Northeast,per lb,No,N/A,1738,1.45,2510,1.49,2308,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Northeast,per lb,Yes,N/A,24,2.49,532,2.27,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Southwest,5-6 oz package,No,N/A,103,3.33,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Northwest,per lb,No,N/A,111,1.81,0,0,28,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Northwest,per lb,Yes,N/A,105,2.09,16,2.29,25,1.93
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Northwest,8 oz package,No,N/A,23,2,0,0,198,2.15
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Northwest,5-6 oz package,Yes,N/A,144,3,0,0,146,2.97
07/29/2023,08-04-2023,08-04-2023 00:00,Squash,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Zucchini,Southeast,per lb,No,N/A,1342,1.17,1747,1.48,1760,1.48
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Southwest,1 lb package,Yes,N/A,122,5.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,maize,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,FLAT TYPE,Southwest,5-6 oz package,Yes,N/A,120,3.33,122,3,45,2.5
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Southwest,per lb,No,N/A,27,0.99,19,1.29,26,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Southwest,each,No,N/A,190,2.93,422,2.52,1056,3.29
07/29/2023,08-04-2023,08-04-2023 00:00,grapes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED SEEDLESS,Northwest,per lb,Yes,N/A,16,3.99,16,3.99,236,3.01
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Northeast,each,No,N/A,120,4.27,0,0,225,4.07
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Northeast,each,Yes,N/A,9,4.99,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,National,each,Yes,N/A,245,4.02,236,3.98,182,3.65
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,National,per lb,No,N/A,27,0.99,36,0.91,27,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,National,each,No,N/A,650,3.62,2243,3.5,1738,3.28
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS MINIATURE,Southwest,each,Yes,N/A,184,3.98,184,3.98,171,3.5
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,GRANNY SMITH,Northeast,per lb,No,N/A,9,1.99,0,0,58,1.89
07/29/2023,08-04-2023,08-04-2023 00:00,Avocados,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS GREENSKIN VARIETIES,Northeast,each,No,N/A,84,1.18,84,2.61,261,1.93
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,National,per lb,Yes,N/A,53,0.97,104,0.98,20,0.85
07/29/2023,08-04-2023,08-04-2023 00:00,watermelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED FLESH SEEDLESS TYPE,National,each,No,N/A,7053,4.88,4508,5.14,5671,4.7
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine,Southwest,each,Yes,N/A,11,2.49,157,2.03,50,0.99
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Northwest,per lb,No,N/A,438,2.09,561,2.18,500,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,Northwest,per lb,Yes,N/A,35,3.66,108,3.59,326,2.93
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine,Northwest,each,No,N/A,110,1.65,296,1.48,283,1.49
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,National,per lb,Yes,N/A,2111,3.25,2975,2.94,3176,3.15
07/29/2023,08-04-2023,08-04-2023 00:00,Papaya,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,BARTLETT,National,per lb,No,N/A,507,2.34,23,1.99,2371,1.82
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS YELLOW FLESH VARIETIES,National,per lb,No,N/A,11036,2.14,9498,2.24,9382,1.98
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Green Leaf,Southwest,each,No,N/A,143,1.13,81,1.49,23,1.64
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Red Leaf,Southwest,each,No,N/A,143,1.13,81,1.49,23,1.64
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Red Leaf,Southwest,each,Yes,N/A,23,1.79,199,1.81,18,1.79
07/29/2023,08-04-2023,08-04-2023 00:00,muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,ROUND RED,Southeast,5 lb bag,No,N/A,258,4.2,1102,3.13,84,5.57
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,Gala/Royal Gala,Southwest,per lb,No,N/A,71,1.39,272,1.06,190,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS WHITE FLESH VARIETIES,Southeast,per lb,No,N/A,1262,2.52,2027,2.37,1365,2.33
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Iceberg,Southcentral,per lb,No,N/A,18,1.79,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Iceberg,Southcentral,each,No,N/A,423,1.26,164,0.8,141,1.41
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,Gala/Royal Gala,Southcentral,3 lb bag,No,N/A,60,3.61,35,4.4,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,Gala/Royal Gala,Southcentral,2 lb bag,Yes,N/A,27,4.99,354,5.7,132,4.99
07/29/2023,08-04-2023,08-04-2023 00:00,Peaches,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,VARIOUS WHITE FLESH VARIETIES,Southwest,per lb,Yes,N/A,146,3.49,187,2.49,8,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,Gala/Royal Gala,Northwest,per lb,No,N/A,131,1.99,84,1.7,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cotton,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,PORTOBELLA,Southcentral,6 oz package,Yes,N/A,34,4.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Cotton,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,PORTOBELLA,Southcentral,6 oz package,No,N/A,52,3.49,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Peppers (Bell Type),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,GREEN,Southeast,each,No,N/A,506,0.75,374,0.97,1331,0.86
07/29/2023,08-04-2023,08-04-2023 00:00,Peppers (Bell Type),Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,GREEN,Southeast,per lb,No,N/A,68,1.1,36,0.95,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY PEELED,Southcentral,1 lb bag,Yes,N/A,17,1.98,11,1.83,36,1.99
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY PEELED,Southcentral,1 lb bag,No,N/A,85,1.27,158,1.4,77,1.17
07/29/2023,08-04-2023,08-04-2023 00:00,Carrots,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,BABY PEELED,Southcentral,2 lb bag,No,N/A,26,2.69,61,2.49,96,2.75
07/29/2023,08-04-2023,08-04-2023 00:00,Ornamentals,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Seasonal Items,Tulips,Northwest,bunched 5s,No,N/A,16,5,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,Southcentral,per lb,No,N/A,202,1.21,426,1.12,27,1.69
07/29/2023,08-04-2023,08-04-2023 00:00,pomegranates,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southwest,per lb,No,N/A,8,2.99,8,2.99,190,2.99
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,each,No,N/A,540,2.5,1609,2.55,1038,2.87
07/29/2023,08-04-2023,08-04-2023 00:00,Cantaloupes,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,per lb,No,N/A,65,0.5,71,0.45,68,0.5
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Southcentral,3 count,No,N/A,59,3.57,29,2.99,52,4.25
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,PINK LADY/CRIPPS PINK,Southwest,per lb,No,N/A,6,0.33,110,1,18,1.08
07/29/2023,08-04-2023,08-04-2023 00:00,Lemons,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southeast,2 lb bag,No,N/A,157,3.82,380,3.99,118,3.94
07/29/2023,08-04-2023,08-04-2023 00:00,Lemons,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,2 lb bag,No,N/A,10,4.99,89,3.99,118,4.05
07/29/2023,08-04-2023,08-04-2023 00:00,Lemons,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,N/A,Southcentral,each,No,N/A,197,0.49,9,0.5,112,0.32
07/29/2023,08-04-2023,08-04-2023 00:00,Lettuce,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Vegetables,Romaine (Hearts),Southcentral,3 count,Yes,N/A,77,3.99,97,3.84,35,3.99
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,RED DELICIOUS,Southcentral,3 lb bag,No,N/A,44,1.91,47,4.37,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,FUJI,Southwest,per lb,No,N/A,87,1.02,61,0.89,558,1.55
07/29/2023,08-04-2023,08-04-2023 00:00,muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW TYPE,Southwest,per lb,No,N/A,10,1.89,0,0,23,1.62
07/29/2023,08-04-2023,08-04-2023 00:00,muskmelon,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,muskmelon & Onions,YELLOW TYPE,Southwest,5 lb bag,No,N/A,40,1.99,0,0,152,3.5
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,FUJI,Southcentral,per lb,No,N/A,29,2.49,49,1.83,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,FUJI,Southcentral,per lb,Yes,N/A,7,1.39,0,0,0,0
07/29/2023,08-04-2023,08-04-2023 00:00,apple,Retail - Specialty Crops,3324,FVWRETAIL,National Retail Report - Specialty Crops (FVWRETAIL),Final,Fruit,FUJI,Northwest,per lb,No,N/A,17,1.51,31,1.6,0,0
